0,0.0,0.0,-0.30851063829787234,-0.0851063829787234,-0.5425531914893617,-0.39361702127659576,-0.6808510638297872,-0.7021276595744681,-0.8297872340425532,-0.9148936170212766,-0.5106382978723404,-0.723404255319149,-0.5638297872340425,-1.0,-0.5,-0.7978723404255319,-0.44680851063829785,-0.6702127659574468,-0.2872340425531915,-0.7021276595744681,-0.2872340425531915,-0.925531914893617,-0.26595744680851063,-0.5851063829787234,-0.2978723404255319,-0.5851063829787234,-0.0851063829787234,-0.6595744680851063,-0.0851063829787234,-0.7978723404255319,-0.0851063829787234,-0.48936170212765956,-0.1276595744680851,-0.5,0.09574468085106383,-0.6170212765957447,0.09574468085106383,-0.6914893617021277,0.07446808510638298,-0.46808510638297873,0.05319148936170213,-0.44680851063829785
0,0.0,0.0,-0.3010752688172043,-0.08602150537634409,-0.5376344086021505,-0.3978494623655914,-0.6666666666666666,-0.7096774193548387,-0.8064516129032258,-0.9354838709677419,-0.5053763440860215,-0.7096774193548387,-0.5591397849462365,-1.0,-0.4838709677419355,-0.8064516129032258,-0.43010752688172044,-0.6774193548387096,-0.27956989247311825,-0.6989247311827957,-0.27956989247311825,-0.9354838709677419,-0.25806451612903225,-0.6021505376344086,-0.27956989247311825,-0.5806451612903226,-0.07526881720430108,-0.6559139784946236,-0.06451612903225806,-0.7849462365591398,-0.07526881720430108,-0.4731182795698925,-0.11827956989247312,-0.4731182795698925,0.10752688172043011,-0.6021505376344086,0.10752688172043011,-0.6666666666666666,0.08602150537634409,-0.44086021505376344,0.06451612903225806,-0.40860215053763443
0,0.0,0.0,-0.28865979381443296,-0.10309278350515463,-0.5051546391752577,-0.4020618556701031,-0.6185567010309279,-0.711340206185567,-0.7422680412371134,-0.9381443298969072,-0.4948453608247423,-0.7010309278350515,-0.5257731958762887,-1.0,-0.44329896907216493,-0.845360824742268,-0.4020618556701031,-0.711340206185567,-0.26804123711340205,-0.6804123711340206,-0.24742268041237114,-0.9175257731958762,-0.20618556701030927,-0.5979381443298969,-0.25773195876288657,-0.5773195876288659,-0.07216494845360824,-0.6391752577319587,-0.030927835051546393,-0.7731958762886598,-0.041237113402061855,-0.4742268041237113,-0.10309278350515463,-0.4639175257731959,0.1134020618556701,-0.5876288659793815,0.13402061855670103,-0.6494845360824743,0.1134020618556701,-0.4329896907216495,0.07216494845360824,-0.4020618556701031
0,0.0,0.0,-0.27450980392156865,-0.08823529411764706,-0.47058823529411764,-0.39215686274509803,-0.5588235294117647,-0.7254901960784313,-0.6764705882352942,-0.9509803921568627,-0.43137254901960786,-0.7058823529411765,-0.43137254901960786,-1.0,-0.3627450980392157,-0.8529411764705882,-0.3235294117647059,-0.7254901960784313,-0.21568627450980393,-0.6666666666666666,-0.17647058823529413,-0.8921568627450981,-0.16666666666666666,-0.5980392156862745,-0.21568627450980393,-0.5686274509803921,-0.029411764705882353,-0.6176470588235294,0.0196078431372549,-0.7647058823529411,-0.0196078431372549,-0.4803921568627451,-0.0784313725490196,-0.46078431372549017,0.14705882352941177,-0.5588235294117647,0.17647058823529413,-0.6470588235294118,0.14705882352941177,-0.4411764705882353,0.10784313725490197,-0.4019607843137255
0,0.0,0.0,-0.2033898305084746,-0.17796610169491525,-0.3220338983050847,-0.4745762711864407,-0.3644067796610169,-0.7627118644067796,-0.423728813559322,-0.9915254237288136,-0.2711864406779661,-0.7542372881355932,-0.1864406779661017,-1.0,-0.13559322033898305,-0.8220338983050848,-0.1271186440677966,-0.6864406779661016,-0.07627118644067797,-0.6864406779661016,0.0423728813559322,-0.9152542372881356,0.01694915254237288,-0.6271186440677966,-0.0423728813559322,-0.5677966101694916,0.0847457627118644,-0.6101694915254238,0.19491525423728814,-0.7288135593220338,0.11864406779661017,-0.4661016949152542,0.0423728813559322,-0.4491525423728814,0.23728813559322035,-0.5169491525423728,0.3135593220338983,-0.5847457627118644,0.2457627118644068,-0.4067796610169492,0.1694915254237288,-0.3644067796610169
0,0.0,0.0,-0.22413793103448276,-0.1896551724137931,-0.3448275862068966,-0.4827586206896552,-0.39655172413793105,-0.7758620689655172,-0.47413793103448276,-0.9913793103448276,-0.27586206896551724,-0.75,-0.21551724137931033,-1.0,-0.16379310344827586,-0.8448275862068966,-0.1724137931034483,-0.7155172413793104,-0.08620689655172414,-0.6810344827586207,0.017241379310344827,-0.8706896551724138,-0.008620689655172414,-0.603448275862069,-0.08620689655172414,-0.5775862068965517,0.08620689655172414,-0.603448275862069,0.1810344827586207,-0.7241379310344828,0.11206896551724138,-0.47413793103448276,0.02586206896551724,-0.46551724137931033,0.2413793103448276,-0.5258620689655172,0.31896551724137934,-0.6206896551724138,0.25,-0.4482758620689655,0.1724137931034483,-0.39655172413793105
0,0.0,0.0,-0.2702702702702703,-0.13513513513513514,-0.45045045045045046,-0.43243243243243246,-0.5315315315315315,-0.7297297297297297,-0.6486486486486487,-0.9459459459459459,-0.3963963963963964,-0.7207207207207207,-0.3963963963963964,-1.0,-0.34234234234234234,-0.8648648648648649,-0.32432432432432434,-0.7297297297297297,-0.1891891891891892,-0.6756756756756757,-0.13513513513513514,-0.8828828828828829,-0.15315315315315314,-0.6036036036036037,-0.2072072072072072,-0.5675675675675675,-0.009009009009009009,-0.6126126126126126,0.05405405405405406,-0.7477477477477478,0.0,-0.4774774774774775,-0.06306306306306306,-0.4594594594594595,0.16216216216216217,-0.5495495495495496,0.2072072072072072,-0.6306306306306306,0.15315315315315314,-0.44144144144144143,0.0990990990990991,-0.3963963963963964
0,0.0,0.0,-0.32608695652173914,-0.043478260869565216,-0.5978260869565217,-0.34782608695652173,-0.7391304347826086,-0.6847826086956522,-0.8804347826086957,-0.9021739130434783,-0.5652173913043478,-0.7065217391304348,-0.6304347826086957,-1.0,-0.5652173913043478,-0.7934782608695652,-0.5108695652173914,-0.6630434782608695,-0.32608695652173914,-0.6956521739130435,-0.34782608695652173,-0.9456521739130435,-0.32608695652173914,-0.5869565217391305,-0.33695652173913043,-0.5652173913043478,-0.11956521739130435,-0.6630434782608695,-0.13043478260869565,-0.8152173913043478,-0.13043478260869565,-0.4782608695652174,-0.16304347826086957,-0.4673913043478261,0.07608695652173914,-0.6304347826086957,0.043478260869565216,-0.6847826086956522,0.03260869565217391,-0.45652173913043476,0.021739130434782608,-0.42391304347826086
0,0.0,0.0,-0.3253012048192771,-0.012048192771084338,-0.6385542168674698,-0.3253012048192771,-0.8072289156626506,-0.6746987951807228,-0.963855421686747,-0.9036144578313253,-0.6024096385542169,-0.6867469879518072,-0.6987951807228916,-1.0,-0.6144578313253012,-0.8072289156626506,-0.5542168674698795,-0.6746987951807228,-0.37349397590361444,-0.6867469879518072,-0.40963855421686746,-0.9397590361445783,-0.3493975903614458,-0.5903614457831325,-0.3614457831325301,-0.5542168674698795,-0.1566265060240964,-0.6746987951807228,-0.18072289156626506,-0.8313253012048193,-0.14457831325301204,-0.4819277108433735,-0.1686746987951807,-0.4578313253012048,0.04819277108433735,-0.6506024096385542,0.03614457831325301,-0.7108433734939759,0.03614457831325301,-0.46987951807228917,0.024096385542168676,-0.42168674698795183
0,0.0,0.0,-0.3375,-0.05,-0.6125,-0.3625,-0.775,-0.7,-0.9375,-0.9125,-0.625,-0.7,-0.7,-1.0,-0.6125,-0.8125,-0.5375,-0.6625,-0.3875,-0.7,-0.4125,-0.9625,-0.35,-0.625,-0.375,-0.5875,-0.1625,-0.6875,-0.175,-0.825,-0.15,-0.5,-0.175,-0.475,0.05,-0.65,0.0375,-0.7125,0.0375,-0.475,0.0125,-0.4375
